,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20141101 21:29:31:864,-70,12.5,0,1.16,37.01519,-76.299255,0.014142135,TRUE,3,18,-0.87,45.71,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:31:905,-76,12.5,0,1.17,37.01519,-76.299255,0.014142135,TRUE,3,18,-0.87,45.71,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:31:945,-78,12.5,0,1.19,37.01519,-76.299255,0.014142135,TRUE,3,18,-0.87,45.7,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:31:986,-79,12.5,0,1.18,37.01519,-76.299255,0.014142135,TRUE,3,18,-0.87,45.68,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:025,-75,12.5,0,1.2,37.01519,-76.299255,0.014142135,TRUE,3,18,-0.87,45.67,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:067,-79,12.5,0,1.19,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.65,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:107,-79,12.5,0,1.19,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.64,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:146,-78,12.5,0,1.21,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.64,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:188,-74,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.63,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:227,-76,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.63,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:269,-77,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.63,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:309,-72,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.62,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:349,-73,12.5,0,1.19,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.63,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:387,-78,12.5,0,1.19,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.63,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:427,-73,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.65,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:470,-75,12.5,0,1.21,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.67,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:512,-75,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.69,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:555,-80,12.5,0,1.19,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.7,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:593,-75,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.7,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:631,-75,12.5,0,1.21,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.71,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:874,-76,12.5,0,1.21,37.01519,-76.299255,0.02,TRUE,3,18,-0.87,45.76,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:910,-81,12.5,0,1.2,37.01519,-76.299255,0.02,TRUE,3,18,-0.87,45.76,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:953,-73,12.5,0,1.21,37.01519,-76.299255,0.02,TRUE,3,18,-0.87,45.76,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:32:990,-75,12.5,0,1.2,37.01519,-76.299255,0.02,TRUE,3,18,-0.87,45.76,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:031,-85,12.5,0,1.19,37.01519,-76.299255,0.02,TRUE,3,18,-0.87,45.77,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:070,-75,12.5,0,1.2,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.77,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:113,-73,12.5,0,1.21,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.77,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:151,-75,12.5,0,1.23,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.77,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:190,-79,12.5,0,1.24,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.78,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:232,-77,12.5,0,1.26,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.87,45.78,-0.01,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:271,-82,12.5,0,1.27,37.01519,-76.299255,0.031622775,TRUE,3,18,-0.88,45.78,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:310,-73,12.5,0,1.27,37.01519,-76.299255,0.031622775,TRUE,3,18,-0.88,45.78,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:352,-77,12.5,0,1.26,37.01519,-76.299255,0.031622775,TRUE,3,18,-0.88,45.78,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:432,-89,12.5,0,1.25,37.01519,-76.299255,0.031622775,TRUE,3,18,-0.88,45.79,0,15,97,1,1,21,16,FALSE,2,0,0.6
20141101 21:29:33:878,-72,12.5,0,1.25,37.01519,-76.299255,2.5500784,TRUE,3,17,-0.88,45.81,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:33:919,-75,12.5,0,1.33,37.01519,-76.299255,0.02,TRUE,3,17,-0.88,45.82,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:33:957,-75,12.5,0,1.33,37.01519,-76.299255,0.02,TRUE,3,17,-0.88,45.82,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:34:102,-90,12.5,0,1.34,37.01519,-76.299255,2.5600781,TRUE,3,17,-0.88,45.83,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:34:603,-81,12.5,0,1.33,37.01519,-76.299255,2.55,TRUE,3,17,-0.89,45.86,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:34:657,-74,12.5,0,1.35,37.01519,-76.299255,0,TRUE,3,17,-0.89,45.86,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:34:708,-80,12.5,0,1.36,37.01519,-76.299255,0,TRUE,3,17,-0.88,45.86,0,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:34:747,-81,12.5,0,1.37,37.01519,-76.299255,0,TRUE,3,17,-0.89,45.86,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:252,-78,12.5,0,1.43,37.01519,-76.299255,2.54,TRUE,3,18,-0.88,45.89,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:301,-84,12.5,0,1.42,37.01519,-76.299255,0.01,TRUE,3,18,-0.88,45.89,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:342,-74,12.5,0,1.43,37.01519,-76.299255,0.01,TRUE,3,18,-0.88,45.89,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:373,-72,12.5,0,1.42,37.01519,-76.299255,0.01,TRUE,3,18,-0.88,45.9,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:411,-77,12.5,0,1.43,37.01519,-76.299255,0.01,TRUE,3,18,-0.88,45.9,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:849,-75,12.5,0,1.43,37.01519,-76.299255,0.01,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:35:946,-84,12.5,0,1.42,37.01519,-76.299255,0,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:020,-72,12.5,0,1.42,37.01519,-76.299255,0,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:040,-71,12.5,0,1.41,37.01519,-76.299255,0,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:093,-81,12.5,0,1.42,37.01519,-76.299255,0,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:112,-74,12.5,0,1.43,37.01519,-76.299255,0.02,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:176,-83,12.5,0,1.43,37.01519,-76.299255,0.02,TRUE,3,18,-0.88,45.92,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:203,-89,12.5,0,1.42,37.01519,-76.299255,0.02,TRUE,3,18,-0.88,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:233,-78,12.5,0,1.42,37.01519,-76.299255,0.02,TRUE,3,18,-0.88,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:251,-77,12.5,0,1.42,37.01519,-76.299255,0.02,TRUE,3,18,-0.88,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:286,-78,12.5,0,1.43,37.01519,-76.299255,0.03,TRUE,3,18,-0.88,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:319,-76,12.5,0,1.42,37.01519,-76.299255,0.03,TRUE,3,18,-0.88,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:357,-79,12.5,0,1.43,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:396,-84,12.5,0,1.41,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:438,-75,12.5,0,1.42,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:472,-80,12.5,0,1.42,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.93,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:521,-74,12.5,0,1.42,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:561,-73,12.5,0,1.43,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:614,-91,12.5,0,1.43,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:654,-83,12.5,0,1.45,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:717,-82,12.5,0,1.45,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:730,-81,12.5,0,1.44,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.94,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:762,-81,12.5,0,1.46,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:787,-75,12.5,0,1.45,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:823,-81,12.5,0,1.45,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:865,-98,12.5,0,1.45,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:907,-81,12.5,0,1.46,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:944,-77,12.5,0,1.45,37.01519,-76.299255,0.03,TRUE,3,18,-0.9,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:36:984,-78,12.5,0,1.47,37.01519,-76.299255,0.03,TRUE,3,18,-0.9,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:024,-78,12.5,0,1.48,37.01519,-76.299255,0.03,TRUE,3,18,-0.9,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:064,-89,12.5,0,1.48,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.9,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:106,-94,12.5,0,1.48,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.9,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:146,-88,12.5,0,1.49,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:187,-77,12.5,0,1.49,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.95,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:228,-80,12.5,0,1.5,37.01519,-76.299255,0.022360679,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:274,-92,12.5,0,1.5,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:307,-85,12.5,0,1.5,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:350,-82,12.5,0,1.51,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:388,-79,12.5,0,1.51,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:428,-94,12.5,0,1.51,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.55
20141101 21:29:37:468,-79,12.5,0,1.51,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.96,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:509,-85,12.5,0,1.52,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:549,-87,12.5,0,1.52,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:595,-84,12.5,0,1.52,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:630,-79,12.5,0,1.52,37.01519,-76.299255,0.02,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:678,-79,12.5,0,1.54,37.01519,-76.299255,0,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:720,-78,12.5,0,1.53,37.01519,-76.299255,0,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:752,-91,12.5,0,1.54,37.01519,-76.299255,0,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:37:792,-76,12.5,0,1.54,37.01519,-76.299255,0,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:031,-93,12.5,0,1.51,37.01519,-76.299255,0.01,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:069,-76,12.5,0,1.5,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:110,-87,12.5,0,1.5,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.97,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:149,-81,12.5,0,1.51,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:188,-78,12.5,0,1.51,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:228,-87,12.5,0,1.51,37.01519,-76.299255,0.03,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:268,-79,12.5,0,1.53,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.89,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:310,-93,12.5,0,1.54,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:349,-83,12.5,0,1.53,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:389,-78,12.5,0,1.53,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,45.99,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:430,-82,12.5,0,1.51,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:471,-76,12.5,0,1.51,37.015194,-76.299255,0.02,TRUE,3,18,-0.9,45.99,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:513,-82,12.5,0,1.52,37.015194,-76.299255,0.02,TRUE,3,18,-0.9,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:552,-84,12.5,0,1.51,37.015194,-76.299255,0.02,TRUE,3,18,-0.9,45.98,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:38:604,-78,12.5,0,1.52,37.015194,-76.299255,0.02,TRUE,3,18,-0.9,45.99,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:39:057,-75,12.5,0,1.57,37.015194,-76.299255,0.01,TRUE,3,18,-0.89,45.99,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:39:286,-75,12.5,0,1.58,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,45.99,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:39:858,-71,12.5,0,1.59,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:39:869,-75,12.5,0,1.6,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:39:934,-69,12.5,0,1.6,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:293,-71,12.5,0,1.66,37.015194,-76.299255,0.02,TRUE,3,18,-0.9,46,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:390,-78,12.5,0,1.65,37.015194,-76.299255,0.02828427,TRUE,3,18,-0.9,46,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:427,-79,12.5,0,1.67,37.015194,-76.299255,0.02828427,TRUE,3,18,-0.91,46,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:471,-72,12.5,0,1.67,37.015194,-76.299255,2.5400198,TRUE,3,18,-0.91,46.01,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:548,-73,12.5,0,1.68,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46.01,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:585,-78,12.5,0,1.67,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46.01,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:639,-71,12.5,0,1.67,37.015194,-76.299255,0.014142135,TRUE,3,18,-0.9,46.01,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:40:984,-72,12.5,0,1.68,37.015194,-76.299255,2.5500195,TRUE,3,18,-0.9,46.03,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:043,-75,12.5,0,1.7,37.015194,-76.299255,2.5500784,TRUE,3,18,-0.9,46.04,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:082,-70,12.5,0,1.7,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.04,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:127,-70,12.5,0,1.71,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.05,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:165,-71,12.5,0,1.7,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.05,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:204,-72,12.5,0,1.7,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.06,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:244,-69,12.5,0,1.7,37.015194,-76.299255,2.5503135,TRUE,3,18,-0.9,46.06,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:284,-70,12.5,0,1.71,37.015194,-76.299255,0.04,TRUE,3,18,-0.9,46.06,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:324,-69,12.5,0,1.72,37.015194,-76.299255,0.04,TRUE,3,18,-0.9,46.07,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:364,-72,12.5,0,1.73,37.015194,-76.299255,0.04,TRUE,3,18,-0.9,46.07,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:403,-70,12.5,0,1.73,37.015194,-76.299255,0.04,TRUE,3,18,-0.9,46.07,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:445,-72,12.5,0,1.73,37.015194,-76.299255,2.5600781,TRUE,3,18,-0.9,46.07,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:526,-70,12.5,0,1.71,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.07,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:587,-70,12.5,0,1.72,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.08,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:607,-70,12.5,0,1.72,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.08,-0.02,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:662,-73,12.5,0,1.72,37.015194,-76.299255,2.5500195,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:746,-73,12.5,0,1.73,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.09,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:759,-73,12.5,0,1.73,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:777,-69,12.5,0,1.73,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:808,-78,12.5,0,1.73,37.015194,-76.299255,0.022360679,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:879,-70,12.5,0,1.74,37.015194,-76.299255,0.044721358,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:913,-69,12.5,0,1.74,37.015194,-76.299255,0.05,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:934,-70,12.5,0,1.71,37.015194,-76.299255,0.05,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:41:965,-69,12.5,0,1.72,37.015194,-76.299255,0.05,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:004,-69,12.5,0,1.73,37.015194,-76.299255,0.05,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:047,-71,12.5,0,1.72,37.015194,-76.299255,0.031622775,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:091,-73,12.5,0,1.72,37.015194,-76.299255,0.01,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:128,-77,12.5,0,1.72,37.015194,-76.299255,0.01,TRUE,3,18,-0.9,46.08,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:165,-74,12.5,0,1.71,37.015194,-76.299255,0.01,TRUE,3,18,-0.9,46.09,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:204,-71,12.5,0,1.71,37.015194,-76.299255,0.01,TRUE,3,18,-0.9,46.09,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:244,-69,12.5,0,1.71,37.015194,-76.299255,0,TRUE,3,18,-0.9,46.1,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:289,-71,12.5,0,1.71,37.015194,-76.299255,0,TRUE,3,18,-0.9,46.1,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:326,-80,12.5,0,1.72,37.015194,-76.299255,0,TRUE,3,18,-0.9,46.1,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
20141101 21:29:42:366,-71,12.5,0,1.73,37.015194,-76.299255,0,TRUE,3,18,-0.9,46.1,-0.01,15,97,1,1,21,16,FALSE,2,0,0.5
